sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3384720,0.0,8.0,0.0,6.0,6.0,8.0,4.0,6.0,10.0,13.0,1.0,No,1.0,0.9,0.93,0.0,No,No,No,Yes,No,No
3361776,177.0,8.0,30.0,238.0,358.0,478.0,57.0,170.0,307.0,483.0,115.0,No,18.0,0.94,0.94,0.0,No,No,No,Yes,No,No
3475606,21.0,12.0,9.0,50.0,88.0,129.0,7.0,31.0,68.0,121.0,31.0,No,1.0,0.77,0.75,0.0,No,No,No,Yes,No,No
3509111,2997.0,8.0,0.0,4097.0,5094.0,8085.0,126.0,2146.0,3761.0,5896.0,735.0,No,890.0,0.83,0.84,0.0,No,No,No,Yes,No,No
3426629,134.0,12.0,471.0,1420.0,2378.0,3410.0,224.0,497.0,1563.0,2500.0,113.0,No,202.0,0.7,0.76,59.0,No,No,Yes,Yes,No,No
3407377,131.0,4.0,51.0,180.0,332.0,489.0,26.0,94.0,112.0,118.0,16.0,No,5.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3297420,257.0,2.0,78.0,490.0,770.0,1050.0,123.0,355.0,644.0,893.0,172.0,No,32.0,0.68,0.68,0.0,No,No,Yes,Yes,No,No
3320144,148.0,12.0,33.0,469.0,885.0,1333.0,134.0,442.0,979.0,1419.0,98.0,No,32.0,0.58,0.45,0.0,No,No,No,Yes,No,No
3437178,1080.0,8.0,206.0,1700.0,3620.0,5400.0,603.0,1893.0,4033.0,5748.0,547.0,No,180.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3493870,16653.0,9.0,2004.0,27600.0,60000.0,91200.0,14100.0,49445.0,93511.0,147920.0,5460.0,No,2400.0,0.82,0.54,0.0,No,No,No,Yes,No,No
3377393,5438.0,12.0,179.0,405.0,1215.0,4374.0,412.0,3461.0,8105.0,13256.0,297.0,No,162.0,0.93,0.74,0.0,No,No,No,Yes,No,No
3422224,53.0,8.0,9.0,27.0,75.0,124.0,15.0,59.0,117.0,187.0,14.0,No,5.0,0.75,0.67,0.0,No,No,No,Yes,No,No
3479361,0.0,8.0,0.0,12.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,No,10.0,0.73,0.7,0.0,Yes,No,Yes,Yes,No,No
3464018,4.0,12.0,0.0,12.0,24.0,36.0,2.0,6.0,14.0,21.0,0.0,No,12.0,0.73,0.79,0.0,No,No,Yes,Yes,No,No
3373295,64.0,8.0,61.0,150.0,240.0,330.0,22.0,105.0,211.0,336.0,53.0,No,30.0,0.96,0.88,0.0,No,No,No,Yes,No,No
3301522,2221.0,2.0,116.0,5865.0,10105.0,14875.0,1121.0,3934.0,8581.0,13127.0,1167.0,No,1060.0,0.0,0.0,0.0,No,No,No,Yes,No,No
3425952,130.0,8.0,19.0,43.0,109.0,197.0,7.0,39.0,159.0,206.0,39.0,No,12.0,0.9,0.94,0.0,No,No,No,Yes,No,No
3426602,3.0,2.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,No,3.0,0.92,0.96,0.0,Yes,No,No,Yes,No,No
3388452,46.0,8.0,3.0,48.0,76.0,121.0,17.0,47.0,101.0,174.0,41.0,No,8.0,0.04,0.04,0.0,No,No,No,Yes,No,No
3410576,1089.0,8.0,64.0,4354.0,8171.0,12441.0,200.0,720.0,1540.0,2427.0,374.0,No,225.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3425842,235.0,2.0,0.0,882.0,1512.0,2268.0,162.0,598.0,1117.0,1501.0,155.0,No,84.0,0.0,0.0,1.0,No,No,No,Yes,No,No
3505796,724.0,8.0,0.0,1120.0,1680.0,2240.0,311.0,938.0,1884.0,3073.0,312.0,No,280.0,0.99,0.97,0.0,No,No,No,Yes,No,No
3403055,259.0,2.0,1040.0,2654.0,4094.0,5294.0,472.0,1598.0,2483.0,2525.0,406.0,No,240.0,0.0,0.0,11.0,No,No,No,Yes,No,No
3494572,107.0,12.0,0.0,71.0,161.0,251.0,15.0,67.0,160.0,255.0,50.0,No,18.0,0.77,0.73,0.0,No,No,No,Yes,No,No
3365970,311.0,2.0,3.0,284.0,679.0,989.0,64.0,190.0,329.0,502.0,59.0,No,66.0,0.99,0.97,0.0,No,No,No,Yes,No,No
3350712,184.0,8.0,139.0,205.0,366.0,585.0,107.0,274.0,473.0,692.0,89.0,No,10.0,0.5,0.46,0.0,No,No,No,Yes,No,No
3309527,12.0,4.0,5.0,3.0,10.0,17.0,1.0,5.0,15.0,19.0,0.0,No,1.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3395449,517.0,8.0,201.0,1072.0,1902.0,2566.0,279.0,983.0,1768.0,2667.0,311.0,No,100.0,0.9,0.94,0.0,No,No,No,Yes,No,No
3437326,193.0,8.0,18.0,142.0,342.0,542.0,58.0,211.0,436.0,742.0,54.0,No,22.0,0.82,0.8,0.0,No,No,No,Yes,No,No
3524419,76.0,9.0,39.0,196.0,339.0,497.0,77.0,239.0,513.0,733.0,83.0,No,3.0,0.65,0.71,0.0,No,No,No,Yes,No,No
3290125,129.0,2.0,2.0,321.0,564.0,856.0,100.0,318.0,546.0,706.0,84.0,No,52.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3395417,98.0,8.0,18.0,75.0,175.0,250.0,14.0,78.0,163.0,267.0,29.0,No,25.0,0.76,0.58,0.0,No,No,Yes,Yes,No,No
3524828,75.0,10.0,25.0,160.0,304.0,456.0,51.0,177.0,343.0,506.0,96.0,No,16.0,0.95,0.97,0.0,No,No,No,Yes,No,No
3448659,227.0,8.0,122.0,576.0,1056.0,1584.0,146.0,529.0,964.0,1487.0,111.0,No,48.0,0.9,0.91,0.0,No,No,No,Yes,No,No
3456596,5.0,8.0,0.0,15.0,35.0,50.0,3.0,10.0,25.0,40.0,0.0,No,5.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3377492,4713.0,4.0,958.0,4048.0,8688.0,11888.0,317.0,1794.0,5708.0,10091.0,762.0,No,48.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3490242,18.0,2.0,0.0,89.0,179.0,287.0,25.0,73.0,120.0,159.0,15.0,No,16.0,0.78,0.75,0.0,No,No,Yes,Yes,No,No
3293710,10.0,12.0,0.0,14.0,22.0,30.0,1.0,7.0,24.0,39.0,0.0,No,2.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3301304,654.0,8.0,294.0,1109.0,1859.0,2609.0,242.0,833.0,1625.0,2678.0,276.0,No,59.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3441091,47.0,8.0,21.0,100.0,232.0,370.0,34.0,122.0,263.0,376.0,14.0,No,4.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3403227,14.0,8.0,1.0,7.0,22.0,31.0,3.0,9.0,23.0,34.0,13.0,No,1.0,0.5,0.46,0.0,No,No,No,Yes,No,No
3478990,136.0,2.0,0.0,115.0,199.0,311.0,41.0,121.0,247.0,359.0,58.0,No,1.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3440854,36130.0,2.0,5220.0,136000.0,240000.0,336000.0,35361.0,104533.0,228538.0,352858.0,25604.0,No,16000.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3293955,47.0,8.0,0.0,144.0,288.0,504.0,36.0,176.0,380.0,486.0,46.0,No,12.0,0.31,0.2,1.0,No,No,No,Yes,No,No
3502163,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.7,0.66,0.0,Yes,No,No,Yes,No,No
3377028,102.0,8.0,0.0,80.0,160.0,240.0,28.0,78.0,184.0,295.0,33.0,No,20.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3506093,31.0,12.0,11.0,28.0,38.0,53.0,5.0,15.0,46.0,68.0,12.0,No,5.0,0.7,0.76,0.0,No,No,Yes,Yes,No,No
3460689,5.0,4.0,0.0,15.0,25.0,30.0,2.0,9.0,12.0,20.0,0.0,No,5.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3486916,109.0,8.0,7.0,62.0,134.0,213.0,14.0,56.0,122.0,180.0,44.0,No,6.0,0.66,0.69,0.0,No,No,No,Yes,No,No
3449333,222.0,4.0,91.0,233.0,413.0,537.0,55.0,202.0,390.0,572.0,73.0,No,25.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3475406,11754.0,2.0,36334.0,32948.0,67736.0,112820.0,13782.0,42381.0,67959.0,90293.0,11583.0,No,7204.0,0.99,0.61,0.0,No,No,No,Yes,No,No
3327709,21.0,8.0,0.0,7.0,7.0,7.0,3.0,9.0,24.0,40.0,0.0,No,1.0,0.33,0.32,0.0,No,No,No,Yes,No,No
3437647,65.0,2.0,24.0,24.0,72.0,168.0,17.0,55.0,114.0,323.0,17.0,No,24.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3422405,95.0,4.0,50.0,75.0,150.0,250.0,30.0,101.0,189.0,260.0,31.0,No,25.0,0.77,0.84,0.0,No,No,No,Yes,No,No
3312718,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.84,0.82,0.0,No,No,No,Yes,No,No
3468123,959.0,4.0,0.0,592.0,1192.0,1512.0,178.0,760.0,1267.0,2035.0,5.0,No,14.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3298067,6.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3312845,58.0,2.0,58.0,2.0,2.0,6.0,16.0,66.0,110.0,167.0,7.0,No,2.0,0.78,0.83,0.0,No,No,No,Yes,No,No
3320761,0.0,4.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3464273,5.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3388140,4.0,8.0,0.0,11.0,17.0,26.0,3.0,8.0,13.0,18.0,4.0,No,11.0,0.5,0.46,0.0,No,No,No,Yes,No,No
3301592,42.0,8.0,7.0,48.0,96.0,132.0,15.0,59.0,119.0,162.0,20.0,No,12.0,0.31,0.2,0.0,No,No,No,Yes,No,No
3384957,34.0,2.0,0.0,18.0,38.0,70.0,5.0,21.0,31.0,38.0,4.0,No,2.0,0.73,0.73,0.0,No,No,No,Yes,No,No
3316845,577.0,8.0,749.0,1249.0,2750.0,4427.0,351.0,1401.0,3188.0,4228.0,454.0,No,124.0,0.13,0.17,0.0,No,No,No,Yes,No,No
3406783,117.0,8.0,23.0,222.0,402.0,582.0,74.0,195.0,371.0,463.0,57.0,No,26.0,0.65,0.71,0.0,No,No,No,Yes,No,No
3331858,58.0,2.0,1.0,80.0,158.0,250.0,23.0,68.0,124.0,200.0,30.0,No,28.0,0.14,0.28,0.0,No,No,Yes,Yes,No,No
3354713,15.0,4.0,4.0,6.0,10.0,12.0,0.0,8.0,9.0,11.0,1.0,No,2.0,0.22,0.15,0.0,Yes,No,No,Yes,No,No
3286378,0.0,2.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,No,24.0,0.83,0.91,0.0,Yes,No,No,Yes,No,No
3305173,17.0,14.0,0.0,10.0,20.0,32.0,4.0,12.0,35.0,45.0,7.0,No,1.0,0.65,0.71,0.0,No,No,No,Yes,No,No
3434127,58.0,10.0,22.0,112.0,224.0,308.0,32.0,105.0,186.0,261.0,36.0,No,28.0,0.77,0.84,0.0,No,No,No,Yes,No,No
3434306,205.0,4.0,26.0,236.0,442.0,589.0,52.0,210.0,451.0,667.0,49.0,No,16.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3452693,33.0,8.0,0.0,108.0,180.0,264.0,13.0,83.0,156.0,204.0,29.0,No,12.0,0.31,0.2,0.0,No,No,No,Yes,No,No
3339098,1425.0,4.0,1269.0,5000.0,11000.0,14000.0,972.0,3394.0,6981.0,10882.0,1017.0,No,2000.0,0.98,0.96,0.0,No,No,No,Yes,No,No
3391884,40.0,8.0,0.0,57.0,81.0,129.0,9.0,37.0,72.0,112.0,15.0,No,11.0,0.78,0.75,0.0,No,No,No,Yes,No,No
3354271,1689.0,2.0,220.0,5586.0,10366.0,15586.0,1121.0,2679.0,3580.0,3813.0,820.0,No,340.0,0.73,0.7,3.0,No,No,No,Yes,No,No
3347347,0.0,4.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3313198,1029.0,4.0,0.0,4428.0,6264.0,9504.0,1491.0,4297.0,8243.0,12033.0,673.0,No,756.0,0.55,0.66,0.0,No,No,No,No,No,No
3407255,0.0,8.0,37.0,408.0,853.0,1298.0,0.0,0.0,0.0,0.0,0.0,No,18.0,0.84,0.82,0.0,No,No,No,Yes,No,No
3354797,154.0,8.0,170.0,556.0,1168.0,1678.0,159.0,783.0,1235.0,1643.0,231.0,No,13.0,0.93,0.96,0.0,No,No,No,Yes,No,No
3366034,97.0,8.0,46.0,276.0,396.0,556.0,69.0,224.0,381.0,580.0,84.0,No,36.0,0.93,0.89,0.0,No,No,No,Yes,No,No
3350431,35.0,15.0,0.0,500.0,500.0,500.0,3.0,3.0,23.0,48.0,3.0,No,500.0,0.81,0.78,0.0,No,No,No,Yes,No,No
3354275,10787.0,12.0,718.0,8520.0,8520.0,15670.0,3479.0,9062.0,17507.0,25706.0,1613.0,No,540.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3494157,235.0,2.0,152.0,1394.0,2590.0,3798.0,231.0,936.0,1960.0,2954.0,321.0,No,80.0,0.62,0.58,1.0,No,No,Yes,Yes,No,No
3351305,117.0,4.0,250.0,505.0,861.0,1165.0,65.0,295.0,617.0,941.0,43.0,No,22.0,0.73,0.78,0.0,No,No,Yes,Yes,No,No
3460552,7.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3290552,98.0,8.0,27.0,220.0,374.0,550.0,37.0,158.0,296.0,453.0,62.0,No,22.0,0.34,0.57,0.0,No,No,No,Yes,No,No
3482406,772.0,8.0,0.0,32.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,No,28.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3486892,20.0,8.0,2.0,68.0,108.0,132.0,18.0,39.0,86.0,126.0,11.0,No,8.0,0.53,0.54,0.0,No,No,Yes,Yes,No,No
3437205,4.0,2.0,3.0,19.0,43.0,63.0,1.0,12.0,31.0,53.0,3.0,No,3.0,0.9,0.93,0.0,No,No,No,Yes,No,No
3399651,6.0,8.0,0.0,15.0,25.0,35.0,1.0,9.0,17.0,26.0,0.0,No,5.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3312712,1.0,8.0,4.0,8.0,18.0,28.0,3.0,8.0,19.0,19.0,0.0,No,1.0,0.53,0.54,0.0,No,No,Yes,Yes,No,No
3433533,241.0,8.0,87.0,516.0,903.0,1333.0,102.0,470.0,927.0,1398.0,153.0,No,43.0,0.34,0.57,0.0,No,No,Yes,Yes,No,No
3459931,87.0,3.0,30.0,128.0,254.0,398.0,28.0,124.0,247.0,404.0,60.0,No,20.0,0.58,0.45,0.0,No,No,No,Yes,No,No
3418934,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.7,0.66,0.0,Yes,No,No,Yes,No,No
3339158,226.0,8.0,213.0,1104.0,1767.0,2432.0,131.0,638.0,1100.0,1484.0,255.0,Yes,55.0,0.4,0.36,0.0,No,No,No,Yes,No,No
3410795,271.0,8.0,61.0,470.0,900.0,1330.0,127.0,429.0,603.0,603.0,138.0,No,40.0,0.84,0.86,0.0,No,No,No,Yes,No,No
3449119,93.0,8.0,193.0,594.0,945.0,1323.0,136.0,495.0,930.0,1457.0,96.0,No,81.0,0.08,0.39,3.0,No,No,No,Yes,No,No
3339392,37.0,8.0,10.0,80.0,130.0,190.0,22.0,71.0,130.0,187.0,23.0,No,20.0,0.82,0.81,0.0,No,No,Yes,Yes,No,No
3487163,413.0,8.0,5.0,173.0,422.0,613.0,32.0,133.0,438.0,690.0,72.0,No,20.0,0.37,0.33,0.0,No,No,No,Yes,No,No
3456985,3.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,No,5.0,0.92,0.96,0.0,Yes,No,No,Yes,No,No
3373296,1.0,8.0,0.0,5.0,5.0,5.0,1.0,5.0,11.0,14.0,0.0,No,2.0,0.82,0.81,0.0,No,No,Yes,Yes,No,No
3411125,364.0,4.0,83.0,421.0,837.0,1151.0,86.0,503.0,927.0,1241.0,70.0,No,6.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3289686,442.0,10.0,194.0,389.0,769.0,1149.0,101.0,375.0,875.0,1307.0,140.0,No,78.0,0.77,0.84,0.0,No,No,No,Yes,No,No
3414515,57.0,8.0,12.0,34.0,67.0,100.0,13.0,50.0,100.0,158.0,20.0,No,3.0,0.9,0.91,0.0,No,No,No,Yes,No,No
3350769,736.0,8.0,119.0,300.0,630.0,1080.0,152.0,542.0,1082.0,1524.0,163.0,No,60.0,0.83,0.79,1.0,No,No,No,Yes,No,No
3407488,136.0,2.0,3.0,249.0,363.0,553.0,54.0,198.0,407.0,583.0,67.0,No,30.0,0.98,0.95,0.0,No,No,No,Yes,No,No
3347221,52.0,2.0,0.0,392.0,392.0,392.0,40.0,110.0,250.0,333.0,16.0,No,392.0,1.0,0.5,0.0,No,No,No,Yes,No,No
3290449,27.0,2.0,0.0,63.0,105.0,168.0,8.0,30.0,45.0,55.0,0.0,No,21.0,0.39,0.54,0.0,Yes,No,No,Yes,No,No
3327959,324.0,2.0,135.0,438.0,858.0,1398.0,161.0,549.0,945.0,1275.0,239.0,No,48.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3301834,-8.0,4.0,113.0,31.0,31.0,31.0,10.0,89.0,90.0,91.0,0.0,No,31.0,0.73,0.78,8.0,No,No,No,Yes,No,No
3452418,8.0,8.0,1.0,40.0,68.0,96.0,5.0,24.0,49.0,69.0,9.0,No,3.0,0.15,0.1,0.0,No,No,No,Yes,No,No
3365359,37832.0,8.0,17630.0,55980.0,121980.0,169980.0,19149.0,51089.0,107036.0,158385.0,13067.0,No,1980.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3441222,64.0,2.0,120.0,408.0,768.0,1113.0,152.0,413.0,694.0,974.0,99.0,No,33.0,0.97,0.97,2.0,No,No,No,Yes,No,No
3524498,378.0,10.0,0.0,240.0,456.0,648.0,130.0,436.0,1070.0,1730.0,144.0,No,24.0,0.77,0.84,0.0,No,No,No,Yes,No,No
3384604,-44.0,8.0,200.0,1308.0,2489.0,3613.0,76.0,633.0,643.0,660.0,242.0,No,162.0,0.08,0.08,181.0,Yes,Yes,Yes,Yes,No,No
3437948,2.0,4.0,0.0,3.0,5.0,6.0,1.0,2.0,5.0,5.0,0.0,No,1.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3346611,101.0,8.0,13.0,169.0,350.0,546.0,49.0,163.0,327.0,463.0,77.0,No,18.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3399441,58.0,2.0,0.0,78.0,132.0,186.0,19.0,72.0,112.0,132.0,16.0,No,18.0,0.78,0.75,0.0,No,No,No,Yes,No,No
3369808,94.0,8.0,1.0,276.0,570.0,918.0,40.0,219.0,470.0,627.0,28.0,No,42.0,0.24,0.4,0.0,No,No,No,Yes,No,No
3456981,158.0,4.0,59.0,243.0,423.0,549.0,33.0,129.0,241.0,355.0,43.0,No,6.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3377011,433.0,8.0,137.0,787.0,1427.0,2067.0,144.0,564.0,1268.0,1941.0,343.0,No,40.0,0.9,0.91,0.0,No,No,No,Yes,No,No
3418516,8083.0,8.0,3481.0,21828.0,41208.0,60588.0,5301.0,17914.0,36023.0,54907.0,4469.0,No,408.0,1.0,1.0,0.0,No,No,Yes,Yes,No,No
3506051,5.0,4.0,0.0,3.0,7.0,9.0,2.0,4.0,6.0,14.0,0.0,No,1.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3490844,259.0,4.0,256.0,405.0,755.0,1062.0,104.0,376.0,758.0,1078.0,63.0,No,17.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3343190,329.0,4.0,97.0,760.0,1516.0,2200.0,224.0,702.0,1329.0,2073.0,109.0,No,36.0,0.79,0.66,0.0,No,No,Yes,Yes,No,No
3366051,9.0,8.0,4.0,4.0,4.0,4.0,0.0,3.0,10.0,16.0,0.0,No,2.0,0.93,0.95,0.0,No,No,No,Yes,No,No
3441618,73.0,9.0,9.0,81.0,144.0,193.0,16.0,60.0,105.0,161.0,21.0,No,6.0,0.85,0.82,0.0,No,No,No,Yes,No,No
3513061,83.0,8.0,1.0,312.0,708.0,1116.0,74.0,301.0,688.0,1186.0,59.0,No,36.0,0.07,0.17,0.0,No,No,No,Yes,No,No
3433398,1001.0,8.0,140.0,896.0,2016.0,3220.0,232.0,904.0,1996.0,2950.0,278.0,No,140.0,0.48,0.28,0.0,No,No,No,Yes,No,No
3290575,8.0,4.0,27.0,57.0,92.0,120.0,33.0,90.0,160.0,232.0,19.0,No,1.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3494066,26.0,12.0,0.0,23.0,29.0,59.0,9.0,24.0,50.0,72.0,9.0,No,3.0,0.73,0.7,0.0,No,No,Yes,Yes,No,No
3320063,2476.0,3.0,424.0,5544.0,10824.0,16324.0,1374.0,4978.0,10405.0,15429.0,1425.0,No,344.0,0.9,0.93,0.0,No,No,No,Yes,No,No
3377443,63.0,8.0,1.0,10.0,28.0,58.0,9.0,29.0,65.0,92.0,15.0,No,10.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3387979,20.0,12.0,4.0,43.0,73.0,99.0,8.0,32.0,58.0,102.0,17.0,No,2.0,0.69,0.72,0.0,No,No,No,Yes,No,No
3490046,931.0,8.0,261.0,1765.0,3886.0,6223.0,419.0,1554.0,3350.0,4642.0,501.0,No,157.0,0.79,0.71,0.0,No,No,No,Yes,No,No
3362075,88.0,2.0,31.0,218.0,432.0,651.0,69.0,260.0,461.0,604.0,65.0,No,4.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3487029,0.0,2.0,0.0,25.0,35.0,35.0,0.0,0.0,0.0,0.0,2.0,No,15.0,0.46,0.65,0.0,Yes,No,No,Yes,No,No
3490028,3476.0,8.0,11.0,6112.0,10503.0,14886.0,620.0,1874.0,3970.0,6406.0,255.0,No,625.0,0.88,0.91,0.0,No,No,No,Yes,No,No
3521084,986.0,4.0,396.0,2640.0,4356.0,7392.0,1130.0,3613.0,7879.0,11048.0,531.0,No,330.0,0.55,0.66,0.0,No,No,No,No,No,No
3297906,753.0,2.0,38.0,386.0,1271.0,2139.0,225.0,486.0,508.0,533.0,127.0,No,85.0,0.48,0.52,0.0,No,No,No,Yes,No,No
3320765,1346.0,4.0,892.0,1795.0,3134.0,4210.0,679.0,2083.0,3906.0,6117.0,296.0,No,93.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3373734,193.0,9.0,118.0,215.0,402.0,541.0,27.0,120.0,313.0,555.0,48.0,No,16.0,0.85,0.82,0.0,No,No,No,Yes,No,No
3391938,23.0,8.0,6.0,28.0,64.0,108.0,8.0,33.0,79.0,100.0,11.0,No,4.0,0.5,0.46,0.0,No,No,No,Yes,No,No
3286578,1060.0,4.0,144.0,5120.0,9452.0,13062.0,2351.0,6943.0,12909.0,18272.0,1155.0,No,144.0,0.55,0.66,0.0,No,No,No,No,No,No
3339249,93.0,2.0,78.0,181.0,360.0,535.0,53.0,176.0,377.0,603.0,91.0,No,11.0,0.56,0.68,0.0,No,No,No,Yes,No,No
3313087,197.0,8.0,0.0,200.0,340.0,540.0,53.0,190.0,343.0,522.0,112.0,No,40.0,0.84,0.86,0.0,No,No,No,Yes,No,No
3308807,1086.0,2.0,199.0,800.0,1600.0,2400.0,111.0,666.0,1195.0,1638.0,219.0,No,200.0,0.0,0.1,0.0,No,No,Yes,Yes,No,No
3471165,256.0,8.0,28.0,293.0,560.0,560.0,69.0,201.0,463.0,641.0,70.0,No,293.0,0.83,0.84,0.0,No,No,No,Yes,No,No
3317177,6.0,12.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,No,1.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
3399882,124.0,4.0,45.0,108.0,174.0,276.0,28.0,116.0,241.0,342.0,22.0,No,19.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3387862,152.0,8.0,2.0,150.0,240.0,420.0,40.0,144.0,321.0,633.0,82.0,No,30.0,0.22,0.13,0.0,No,No,No,Yes,No,No
3524401,47.0,8.0,31.0,126.0,201.0,254.0,18.0,67.0,134.0,204.0,23.0,No,13.0,0.18,0.38,2.0,No,No,No,Yes,No,No
3406749,10.0,2.0,0.0,5616.0,11076.0,17160.0,0.0,0.0,0.0,0.0,0.0,No,468.0,0.66,0.66,0.0,No,No,No,Yes,No,No
3377426,295.0,8.0,8.0,360.0,756.0,1224.0,108.0,394.0,841.0,1217.0,117.0,No,36.0,0.84,0.86,0.0,No,No,No,Yes,No,No
3430362,0.0,2.0,0.0,4.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,No,4.0,0.9,0.91,0.0,Yes,No,No,Yes,No,No
3312709,0.0,3.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,No,5.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
3373188,2.0,8.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,No,1.0,0.99,0.97,0.0,No,No,No,Yes,No,No
3483029,112.0,2.0,0.0,65.0,133.0,201.0,28.0,72.0,157.0,207.0,34.0,No,65.0,0.93,0.96,0.0,No,No,No,Yes,No,No
3494048,22.0,8.0,0.0,13.0,13.0,23.0,1.0,3.0,10.0,35.0,0.0,No,10.0,0.71,0.51,0.0,No,No,Yes,Yes,No,No
3422387,19.0,8.0,7.0,122.0,188.0,248.0,36.0,95.0,230.0,377.0,26.0,No,6.0,0.79,0.66,12.0,No,No,No,Yes,No,No
3354514,81.0,2.0,14.0,791.0,1384.0,1926.0,184.0,723.0,1282.0,1843.0,191.0,No,92.0,0.48,0.52,0.0,No,No,No,Yes,No,No
3475555,0.0,2.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,No,11.0,0.9,0.91,0.0,Yes,No,No,Yes,No,No
3369807,1591.0,8.0,433.0,1260.0,2583.0,3906.0,332.0,1062.0,3174.0,4892.0,460.0,No,126.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3297384,238.0,8.0,0.0,204.0,420.0,654.0,72.0,197.0,361.0,609.0,99.0,No,12.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3467409,1495.0,12.0,248.0,1300.0,3500.0,5400.0,617.0,1716.0,4687.0,8066.0,411.0,No,200.0,0.94,0.87,0.0,No,No,No,Yes,No,No
3441538,0.0,2.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.64,0.64,0.0,Yes,No,Yes,Yes,No,No
3513084,139.0,8.0,26.0,520.0,796.0,1036.0,98.0,293.0,614.0,933.0,56.0,No,40.0,0.53,0.54,0.0,No,No,No,Yes,No,No
3309560,0.0,2.0,0.0,41.0,76.0,113.0,0.0,1.0,1.0,1.0,0.0,No,1.0,0.9,0.95,0.0,No,No,Yes,Yes,No,No
